,customer_id,count_x,vendor_x,vendor_y,count_y,Pop_v
392,0HMKWHG,1,573,573,1,573
393,0HN6GXM,13,"78, 78, 78, 78, 78, 78, 78, 79, 79, 578, 79, 79, 79","78, 79, 578",3,78
394,0HR6D9F,1,573,573,1,573
395,0HRW964,4,"43, 85, 145, 145","43, 85, 145",3,145
396,0HSSAVS,1,161,161,1,161
397,0HSSVEZ,2,"113, 310","113, 310",2,"113,310"
398,0HUFP7Y,1,23,23,1,23
399,0HUMB5G,8,"304, 105, 105, 43, 105, 43, 105, 105","304, 105, 43",3,105
400,0HXHJVS,3,"259, 259, 113","259, 113",2,259
401,0I2YCHB,34,"189, 189, 84, 191, 189, 189, 84, 84, 86, 189, 189, 84, 84, 191, 189, 537, 189, 189, 189, 44, 583, 189, 189, 189, 189, 84, 191, 846, 858, 858, 846, 846, 846, 846","189, 84, 191, 86, 537, 44, 583, 846, 858",9,189
402,0I4326W,1,157,157,1,157
403,0I441V4,2,"4, 4",4,1,4
404,0I8VJPS,3,"106, 159, 159","106, 159",2,159
405,0IBXAM0,15,"76, 180, 274, 298, 149, 274, 298, 298, 176, 4, 75, 43, 298, 188, 43","76, 180, 274, 298, 149, 176, 4, 75, 43, 188",10,298
406,0IDUDPL,13,"78, 78, 78, 78, 79, 79, 79, 79, 79, 79, 79, 79, 79","78, 79",2,79
407,0IF97OA,1,67,67,1,67
408,0IGKHOY,4,"4, 295, 295, 295","4, 295",2,295
409,0IHN5L2,6,"225, 221, 195, 195, 195, 858","225, 221, 195, 858",4,195
410,0II5U7A,4,"105, 459, 846, 225","105, 459, 846, 225",4,"105,459,846,225"
411,0IIE61O,4,"243, 243, 145, 582","243, 145, 582",3,243
412,0IJEBAD,3,"78, 78, 67","78, 67",2,78
413,0IKT962,4,"105, 83, 231, 85","105, 83, 231, 85",4,"105,83,231,85"
414,0IKTY65,27,"4, 92, 4, 4, 33, 55, 192, 92, 33, 4, 33, 33, 33, 33, 134, 33, 33, 288, 159, 33, 92, 33, 4, 4, 4, 33, 4","4, 92, 33, 55, 192, 134, 288, 159",8,33
415,0ISANP8,33,"83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 193, 83, 193, 83, 83, 83, 193, 83, 193, 193, 193, 83, 83, 199, 83, 84, 846, 846","83, 193, 199, 84, 846",5,83
416,0ISIUM2,3,"288, 288, 288",288,1,288
417,0IUN98D,2,"191, 191",191,1,191
418,0IV6ELH,2,"85, 386","85, 386",2,"85,386"
419,0IXYEJ7,10,"356, 681, 537, 577, 577, 356, 577, 577, 577, 846","356, 681, 537, 577, 846",5,577
420,0IZ6XQH,4,"85, 85, 271, 231","85, 271, 231",3,85
421,0IZR69I,3,"113, 582, 582","113, 582",2,582
422,0IZX8X4,1,855,855,1,855
423,0J3JAWH,2,"4, 855","4, 855",2,"4,855"
424,0J622JL,2,"537, 105","537, 105",2,"537,105"
425,0J6JL7F,2,"398, 398",398,1,398
426,0J8DL5R,2,"225, 237","225, 237",2,"225,237"
427,0J8JV5J,2,"845, 845",845,1,845
428,0JH1Q3Q,5,"78, 195, 195, 195, 28","78, 195, 28",3,195
429,0JKB7JF,7,"192, 192, 192, 192, 192, 113, 188","192, 113, 188",3,192
430,0JKXS9E,2,"79, 79",79,1,79
431,0JLBU07,1,858,858,1,858
432,0JNBSMC,6,"113, 201, 149, 113, 113, 157","113, 201, 149, 157",4,113
433,0JOZNH1,5,"85, 83, 149, 86, 843","85, 83, 149, 86, 843",5,"85,83,149,86,843"
434,0JPMHOU,1,92,92,1,92
435,0JQ9SGJ,1,157,157,1,157
436,0JU5CIV,2,"243, 193","243, 193",2,"243,193"
437,0JVOQHX,2,"106, 106",106,1,106
438,0JY8DIN,1,79,79,1,79
439,0K0OJLB,29,"85, 193, 85, 90, 90, 85, 90, 81, 81, 78, 221, 81, 193, 90, 55, 55, 288, 577, 583, 86, 858, 76, 288, 75, 76, 76, 82, 75, 304","85, 193, 90, 81, 78, 221, 55, 288, 577, 583, 86, 858, 76, 75, 82, 304",16,90
440,0K55AFU,7,"575, 846, 846, 858, 846, 846, 79","575, 846, 858, 79",4,846
441,0K5EARA,2,"356, 419","356, 419",2,"356,419"
442,0K6LVL9,2,"154, 189","154, 189",2,"154,189"
443,0K85S2P,9,"83, 583, 84, 86, 577, 846, 84, 84, 583","83, 583, 84, 86, 577, 846",6,84
444,0KA8LJW,1,577,577,1,577
445,0KCQARF,20,"303, 33, 33, 33, 33, 20, 310, 310, 33, 310, 310, 310, 33, 310, 310, 310, 310, 33, 310, 20","303, 33, 20, 310",4,310
446,0KCUOQQ,2,"161, 161",161,1,161
447,0KEID5U,1,846,846,1,846
448,0KFO26T,1,83,83,1,83
449,0KIY63N,20,"157, 157, 157, 547, 157, 547, 679, 547, 547, 547, 547, 547, 547, 547, 547, 547, 547, 547, 547, 858","157, 547, 679, 858",4,547
450,0KKEHS7,1,294,294,1,294
451,0KL8Z4K,2,"104, 104",104,1,104
452,0KLGDU0,1,113,113,1,113
453,0KLVQAX,3,"195, 207, 195","195, 207",2,195
454,0KM0A7H,1,83,83,1,83
455,0KND4GI,18,"159, 20, 159, 134, 159, 159, 159, 298, 134, 20, 159, 310, 298, 134, 92, 4, 4, 159","159, 20, 134, 298, 310, 92, 4",7,159
456,0KOFEET,1,855,855,1,855
457,0KQF479,2,"83, 583","83, 583",2,"83,583"
458,0KR4CB8,11,"299, 83, 148, 83, 583, 419, 681, 583, 4, 33, 4","299, 83, 148, 583, 419, 681, 4, 33",8,"83,583,4"
459,0KUSTFH,4,"33, 33, 33, 189","33, 189",2,33
460,0KZXA52,26,"104, 110, 113, 265, 78, 110, 265, 192, 78, 113, 79, 43, 113, 113, 582, 582, 679, 113, 113, 79, 547, 679, 856, 856, 67, 856","104, 110, 113, 265, 78, 192, 79, 43, 582, 679, 547, 856, 67",13,113
461,0L20GPL,2,"86, 459","86, 459",2,"86,459"
462,0L7ZII9,2,"33, 79","33, 79",2,"33,79"
463,0L8QH8Z,7,"192, 83, 216, 216, 216, 4, 82","192, 83, 216, 4, 82",5,216
464,0L9MOV2,1,105,105,1,105
465,0LB4U73,2,"225, 846","225, 846",2,"225,846"
466,0LC6K27,8,"145, 145, 459, 459, 459, 459, 145, 459","145, 459",2,459
467,0LC8BK9,2,"83, 84","83, 84",2,"83,84"
468,0LCQY60,6,"105, 105, 105, 105, 86, 84","105, 86, 84",3,105
469,0LCU0AH,1,85,85,1,85
470,0LD14XS,1,105,105,1,105
471,0LEP566,4,"578, 578, 547, 547","578, 547",2,"578,547"
472,0LFIRRX,23,"110, 149, 110, 110, 110, 110, 149, 110, 149, 110, 110, 149, 149, 149, 23, 110, 110, 110, 271, 110, 271, 110, 149","110, 149, 23, 271",4,110
473,0LFS2HM,56,"113, 78, 113, 113, 113, 113, 274, 274, 288, 78, 259, 113, 78, 113, 113, 195, 113, 113, 159, 113, 159, 159, 113, 159, 401, 113, 110, 159, 401, 20, 4, 159, 79, 113, 23, 159, 113, 159, 159, 113, 159, 113, 113, 115, 76, 76, 159, 113, 159, 113, 310, 858, 159, 113, 113, 113","113, 78, 274, 288, 259, 195, 159, 401, 110, 20, 4, 79, 23, 115, 76, 310, 858",17,113
474,0LGFRVJ,15,"189, 195, 195, 20, 20, 104, 20, 195, 20, 191, 4, 856, 856, 856, 271","189, 195, 20, 104, 191, 4, 856, 271",8,20
475,0LISIKE,9,"84, 84, 84, 84, 160, 160, 160, 289, 84","84, 160, 289",3,84
476,0LMXLU3,8,"13, 76, 300, 4, 13, 13, 298, 78","13, 76, 300, 4, 298, 78",6,13
477,0LP3JN6,8,"193, 193, 189, 189, 189, 189, 846, 189","193, 189, 846",3,189
478,0LXDY8Z,3,"271, 33, 33","271, 33",2,33
479,0LXTS5C,1,176,176,1,176
480,0M3O0TL,6,"161, 196, 78, 161, 196, 573","161, 196, 78, 573",4,"161,196"
481,0M4CQ9Y,9,"386, 575, 386, 84, 84, 575, 105, 846, 84","386, 575, 84, 105, 846",5,84
482,0M8RKSH,1,43,43,1,43
483,0M8YPYV,5,"83, 83, 83, 83, 386","83, 386",2,83
484,0M94LCK,2,"386, 583","386, 583",2,"386,583"
485,0M9CZLY,4,"104, 134, 134, 134","104, 134",2,134
486,0M9RZ3P,2,"203, 199","203, 199",2,"203,199"
487,0MBT2J5,1,573,573,1,573
488,0MDBVPG,3,"547, 578, 547","547, 578",2,547
489,0MGEJ9M,13,"104, 104, 104, 104, 104, 104, 104, 104, 547, 104, 104, 104, 104","104, 547",2,104
490,0MGKJLG,3,"28, 547, 547","28, 547",2,547
491,0MH75R0,1,176,176,1,176
492,0ML9O5F,3,"104, 104, 191","104, 191",2,104
493,0MMZV0F,1,419,419,1,419
494,0MNB9AY,1,113,113,1,113
495,0MQ1BEO,1,199,199,1,199
496,0MWCYPS,3,"105, 105, 398","105, 398",2,105
497,0N03YCJ,3,"243, 75, 86","243, 75, 86",3,"243,75,86"
498,0N49HIY,3,"106, 83, 84","106, 83, 84",3,"106,83,84"
499,0N4KL03,5,"106, 176, 176, 4, 33","106, 176, 4, 33",4,176
500,0N4LTWQ,1,106,106,1,106
501,0N718TS,9,"161, 161, 196, 161, 161, 196, 573, 573, 199","161, 196, 573, 199",4,161
502,0N82FC1,6,"23, 221, 20, 274, 298, 547","23, 221, 20, 274, 298, 547",6,"23,221,20,274,298,547"
503,0N87VII,3,"55, 265, 583","55, 265, 583",3,"55,265,583"
504,0NB6RT7,2,"84, 86","84, 86",2,"84,86"
505,0ND41RW,5,"577, 577, 583, 583, 583","577, 583",2,583
506,0NDC3BJ,2,"195, 148","195, 148",2,"195,148"
507,0NDRIYA,32,"55, 104, 104, 4, 104, 104, 55, 104, 104, 104, 105, 55, 104, 55, 191, 583, 583, 104, 55, 104, 583, 104, 104, 104, 176, 176, 547, 583, 176, 104, 176, 176","55, 104, 4, 105, 191, 583, 176, 547",8,104
508,0NE06B3,6,"75, 288, 13, 78, 79, 13","75, 288, 13, 78, 79",5,13
509,0NE4ZVX,2,"846, 846",846,1,846
510,0NH5KNN,15,"195, 13, 149, 113, 20, 176, 113, 149, 113, 113, 28, 113, 201, 113, 113","195, 13, 149, 113, 20, 176, 28, 201",8,113
511,0NH5LCU,4,"161, 161, 161, 161",161,1,161
512,0NIJA8R,1,849,849,1,849
513,0NJ52GK,3,"679, 679, 578","679, 578",2,679
514,0NK746I,14,"83, 304, 83, 83, 83, 294, 83, 84, 86, 105, 84, 105, 207, 84","83, 304, 294, 84, 86, 105, 207",7,83
515,0NKMKKZ,3,"356, 583, 356","356, 583",2,356
516,0NM80L1,1,289,289,1,289
517,0NMBJ9D,1,583,583,1,583
518,0NPCZAH,5,"300, 44, 195, 191, 191","300, 44, 195, 191",4,191
519,0NT37YQ,1,154,154,1,154
520,0NXTFUV,26,"78, 78, 78, 113, 78, 113, 192, 78, 113, 78, 78, 113, 78, 113, 78, 78, 79, 113, 188, 79, 113, 188, 28, 110, 113, 79","78, 113, 192, 79, 188, 28, 110",7,78
521,0NZUK1W,1,84,84,1,84
522,0O1EZP0,2,"289, 289",289,1,289
523,0O2TTML,3,"391, 44, 583","391, 44, 583",3,"391,44,583"
524,0O33KB0,2,"855, 855",855,1,855
525,0O387L5,6,"105, 299, 105, 846, 356, 84","105, 299, 846, 356, 84",5,105
526,0O4U6YQ,4,"85, 193, 193, 271","85, 193, 271",3,193
527,0O5PNN8,6,"391, 681, 681, 681, 681, 846","391, 681, 846",3,681
528,0O8DS31,5,"201, 83, 113, 105, 84","201, 83, 113, 105, 84",5,"201,83,113,105,84"
529,0O8FXVB,1,44,44,1,44
530,0OB9GXM,1,676,676,1,676
531,0OBPG99,1,386,386,1,386
532,0ODMRPO,1,160,160,1,160
533,0OEJSZP,7,"83, 84, 105, 84, 105, 459, 84","83, 84, 105, 459",4,84
534,0OGGMAF,1,288,288,1,288
535,0OJIEUW,6,"44, 44, 84, 90, 90, 90","44, 84, 90",3,90
536,0OK8V5S,1,846,846,1,846
537,0OQ06ZS,1,573,573,1,573
538,0OQEHB4,6,"243, 105, 105, 84, 86, 846","243, 105, 84, 86, 846",5,105
539,0ORMDCX,21,"66, 192, 207, 4, 92, 4, 145, 274, 192, 192, 92, 81, 81, 82, 67, 104, 577, 4, 82, 92, 90","66, 192, 207, 4, 92, 145, 274, 81, 82, 67, 104, 577, 90",13,"192,4,92"
540,0OTLGXY,7,"193, 391, 356, 189, 356, 583, 356","193, 391, 356, 189, 583",5,356
541,0OXASA7,12,"23, 81, 401, 401, 401, 159, 159, 401, 159, 159, 159, 401","23, 81, 401, 159",4,"401,159"
542,0OY7P9R,1,858,858,1,858
543,0OZKIUX,1,189,189,1,189
544,0P1R46L,9,"265, 192, 192, 20, 20, 188, 82, 188, 188","265, 192, 20, 188, 82",5,188
545,0P29YT7,2,"573, 855","573, 855",2,"573,855"
546,0P2APVJ,1,106,106,1,106
547,0P5989J,2,"243, 243",243,1,243
548,0P721TI,1,192,192,1,192
549,0P8GI1R,1,90,90,1,90
550,0PA1LUC,3,"199, 199, 199",199,1,199
551,0PBDOTT,20,"83, 83, 391, 356, 83, 83, 83, 304, 84, 84, 299, 84, 356, 84, 84, 84, 84, 299, 299, 84","83, 391, 356, 304, 84, 299",6,84
552,0PC0XT2,9,"298, 298, 298, 298, 298, 191, 298, 298, 33","298, 191, 33",3,298
553,0PCQBYY,3,"83, 84, 189","83, 84, 189",3,"83,84,189"
554,0PDQRXS,3,"84, 84, 84",84,1,84
555,0PFE1BG,2,"79, 79",79,1,79
556,0PGUTGW,1,20,20,1,20
557,0PHB9A4,2,"547, 547",547,1,547
558,0PK21FP,8,"134, 134, 79, 679, 679, 679, 259, 679","134, 79, 679, 259",4,679
559,0PL3MU8,1,79,79,1,79
560,0PLOIUU,1,858,858,1,858
561,0PQQKXG,4,"110, 78, 110, 110","110, 78",2,110
562,0PSFPUZ,2,"4, 4",4,1,4
563,0PTWI3Q,2,"203, 106","203, 106",2,"203,106"
564,0PVMT4V,3,"33, 33, 134","33, 134",2,33
565,0PYSUQU,1,401,401,1,401
566,0Q0EPTW,5,"300, 221, 203, 203, 199","300, 221, 203, 199",4,203
567,0Q0U9NJ,3,"33, 188, 33","33, 188",2,33
568,0Q5A2YU,2,"299, 299",299,1,299
569,0Q9VMIU,2,"83, 193","83, 193",2,"83,193"
570,0QBE5EJ,1,83,83,1,83
571,0QFNZ9Y,9,"243, 105, 846, 846, 846, 846, 846, 846, 846","243, 105, 846",3,846
572,0QGW8G3,4,"188, 4, 92, 4","188, 4, 92",3,4
573,0QGYI28,6,"161, 161, 113, 573, 573, 113","161, 113, 573",3,"161,113,573"
574,0QIGGB2,2,"83, 84","83, 84",2,"83,84"
575,0QLPQBP,1,843,843,1,843
576,0QO9FIQ,3,"578, 578, 578",578,1,578
577,0QPF82F,3,"83, 110, 401","83, 110, 401",3,"83,110,401"
578,0QT4ARE,8,"105, 105, 105, 43, 160, 105, 105, 84","105, 43, 160, 84",4,105
579,0QXHZYJ,34,"195, 193, 195, 195, 195, 195, 195, 195, 195, 195, 195, 195, 195, 195, 195, 195, 195, 195, 195, 195, 195, 191, 191, 191, 191, 191, 191, 582, 191, 191, 191, 191, 582, 191","195, 193, 191, 582",4,195
580,0QXQS2O,2,"44, 289","44, 289",2,"44,289"
581,0R5UW80,1,195,195,1,195
582,0R7LP6K,3,"356, 356, 356",356,1,356
583,0R9LXVP,6,"110, 78, 195, 110, 82, 191","110, 78, 195, 82, 191",5,110
584,0RAXVAR,2,"676, 676",676,1,676
585,0RDLGXI,1,79,79,1,79
586,0REGHPR,7,"113, 113, 113, 105, 113, 237, 84","113, 105, 237, 84",4,113
587,0RGPL8T,6,"79, 43, 106, 79, 106, 43","79, 43, 106",3,"79,43,106"
588,0RGPNLJ,2,"154, 86","154, 86",2,"154,86"
589,0RI27HN,6,"13, 13, 104, 115, 188, 188","13, 104, 115, 188",4,"13,188"
590,0RJCKJP,2,"386, 84","386, 84",2,"386,84"
591,0RLIX8M,5,"274, 274, 176, 4, 4","274, 176, 4",3,"274,4"
592,0RN3KI6,7,"113, 547, 547, 113, 113, 113, 191","113, 547, 191",3,113
593,0RPYM87,6,"237, 583, 419, 189, 145, 386","237, 583, 419, 189, 145, 386",6,"237,583,419,189,145,386"
594,0RQKV50,2,"271, 391","271, 391",2,"271,391"
595,0RX3SG6,1,84,84,1,84
596,0RZKEYV,2,"110, 67","110, 67",2,"110,67"
597,0S0UEGA,1,243,243,1,243
598,0S7HL7L,3,"78, 106, 106","78, 106",2,106
599,0S7QNNV,8,"85, 85, 85, 85, 85, 85, 105, 84","85, 105, 84",3,85
600,0S9KS67,3,"28, 300, 578","28, 300, 578",3,"28,300,578"
601,0SDBMR3,4,"83, 154, 356, 160","83, 154, 356, 160",4,"83,154,356,160"
602,0SF0O5L,6,"193, 193, 193, 193, 193, 43","193, 43",2,193
603,0SF3HWN,4,"106, 79, 79, 849","106, 79, 849",3,79
604,0SG12DC,1,84,84,1,84
605,0SIOQGR,25,"4, 4, 4, 4, 274, 274, 274, 4, 4, 4, 547, 176, 578, 82, 547, 82, 547, 547, 4, 82, 4, 82, 82, 547, 547","4, 274, 547, 176, 578, 82",6,4
606,0SL9MNR,3,"113, 113, 113",113,1,113
607,0SLD5F6,1,201,201,1,201
608,0SM439A,1,84,84,1,84
609,0SO48SX,5,"578, 28, 28, 113, 113","578, 28, 113",3,"28,113"
610,0SORP7F,1,43,43,1,43
611,0SR7OU8,6,"106, 28, 391, 79, 79, 295","106, 28, 391, 79, 295",5,79
612,0SRVRV0,10,"83, 243, 83, 193, 83, 304, 681, 304, 304, 681","83, 243, 193, 304, 681",5,"83,304"
613,0SURXT9,9,"113, 578, 201, 578, 578, 149, 858, 578, 582","113, 578, 201, 149, 858, 582",6,578
614,0SZCQGT,1,843,843,1,843
615,0SZIEG1,11,"154, 154, 154, 154, 154, 154, 105, 86, 154, 846, 154","154, 105, 86, 846",4,154
616,0T044TX,5,"201, 148, 304, 197, 304","201, 148, 304, 197",4,304
617,0T35178,1,28,28,1,28
618,0T7HVO4,1,44,44,1,44
619,0T9S07U,1,858,858,1,858
620,0TAL6MB,1,849,849,1,849
621,0TFOP6L,1,113,113,1,113
622,0TG9AJW,3,"537, 145, 84","537, 145, 84",3,"537,145,84"
623,0TI6EFI,5,"145, 105, 250, 250, 105","145, 105, 250",3,"105,250"
624,0TJ0XYT,19,"110, 92, 92, 221, 78, 221, 20, 221, 33, 221, 92, 78, 28, 271, 104, 295, 110, 134, 216","110, 92, 221, 78, 20, 33, 28, 271, 104, 295, 134, 216",12,221
625,0TN7N1V,2,"82, 843","82, 843",2,"82,843"
626,0TNVYLE,2,"113, 113",113,1,113
627,0TS9NDV,3,"104, 78, 113","104, 78, 113",3,"104,78,113"
628,0TTIORU,1,105,105,1,105
629,0TTIXIK,3,"195, 195, 191","195, 191",2,195
630,0TW4ZLD,3,"44, 44, 145","44, 145",2,44
631,0U08DFH,1,391,391,1,391
632,0U0K6DF,1,104,104,1,104
633,0U4GFLE,1,858,858,1,858
634,0U7UMHK,7,"113, 113, 113, 79, 79, 113, 113","113, 79",2,113
635,0UDY3SQ,1,104,104,1,104
636,0UE07U4,2,"459, 154","459, 154",2,"459,154"
637,0UEB36G,5,"356, 84, 195, 846, 84","356, 84, 195, 846",4,84
638,0UIOAGP,2,"28, 79","28, 79",2,"28,79"
639,0UK1GVO,4,"575, 356, 583, 84","575, 356, 583, 84",4,"575,356,583,84"
640,0UK35X1,3,"188, 75, 250","188, 75, 250",3,"188,75,250"
641,0UNTYTD,13,"81, 81, 110, 106, 78, 81, 192, 159, 192, 188, 188, 188, 188","81, 110, 106, 78, 192, 159, 188",7,188
642,0UNUU5C,5,"83, 83, 237, 84, 849","83, 237, 84, 849",4,83
643,0USL9HZ,2,"265, 265",265,1,265
644,0UUFVSU,1,161,161,1,161
645,0UVX8EM,1,583,583,1,583
646,0UW9NTR,43,"78, 259, 78, 66, 66, 113, 78, 66, 78, 66, 78, 66, 78, 66, 113, 78, 66, 66, 78, 66, 66, 66, 28, 78, 66, 78, 67, 157, 67, 113, 67, 67, 67, 79, 104, 67, 43, 79, 106, 67, 79, 67, 67","78, 259, 66, 113, 28, 67, 157, 79, 104, 43, 106",11,66
647,0UX0K4Z,2,"28, 856","28, 856",2,"28,856"
648,0UXB577,1,243,243,1,243
649,0UXF1KA,1,106,106,1,106
650,0UXNBKM,1,154,154,1,154
651,0UY0RLL,4,"78, 78, 113, 113","78, 113",2,"78,113"
652,0V1NCBT,1,843,843,1,843
653,0V4N1RS,1,105,105,1,105
654,0V6H7VN,2,"84, 86","84, 86",2,"84,86"
655,0V6SW4C,4,"83, 83, 83, 547","83, 547",2,83
656,0V9WW1Q,18,"44, 149, 398, 398, 398, 398, 398, 398, 398, 398, 398, 149, 398, 398, 398, 398, 398, 83","44, 149, 398, 83",4,398
657,0VE1G71,1,547,547,1,547
658,0VGMAZQ,1,86,86,1,86
659,0VHBOK4,1,145,145,1,145
660,0VHGRVM,6,"199, 199, 199, 199, 846, 189","199, 846, 189",3,199
661,0VHZJ8B,2,"386, 845","386, 845",2,"386,845"
662,0VPSZ3W,1,221,221,1,221
663,0VPTJX9,6,"858, 547, 547, 547, 547, 841","858, 547, 841",3,547
664,0VRTTVA,3,"149, 192, 192","149, 192",2,192
665,0VTOYAK,14,"298, 298, 298, 298, 298, 298, 298, 298, 298, 298, 298, 298, 298, 298",298,1,298
666,0VW2MZF,19,"106, 310, 106, 189, 265, 113, 274, 274, 113, 192, 192, 192, 113, 75, 149, 106, 578, 578, 106","106, 310, 189, 265, 113, 274, 192, 75, 149, 578",10,106
667,0VWR61B,20,"90, 243, 90, 90, 391, 231, 231, 225, 225, 225, 386, 537, 90, 225, 90, 356, 90, 86, 90, 86","90, 243, 391, 231, 225, 386, 537, 356, 86",9,90
668,0VZSLGS,1,84,84,1,84
669,0W01OO6,19,"193, 271, 193, 83, 271, 197, 193, 83, 304, 243, 391, 193, 154, 154, 154, 193, 154, 154, 154","193, 271, 83, 197, 304, 243, 391, 154",8,154
670,0W0HKU2,11,"78, 78, 78, 78, 78, 78, 78, 78, 78, 79, 79","78, 79",2,78
671,0W2IBUD,1,176,176,1,176
672,0W4SB1D,2,"843, 843",843,1,843
673,0WC3Z55,33,"243, 391, 154, 105, 85, 391, 304, 391, 459, 459, 86, 105, 386, 459, 459, 386, 537, 386, 386, 386, 386, 386, 537, 537, 84, 356, 459, 537, 195, 846, 846, 575, 537","243, 391, 154, 105, 85, 304, 459, 86, 386, 537, 84, 356, 195, 846, 575",15,386
674,0WC5I47,9,"79, 79, 79, 79, 79, 79, 79, 79, 79",79,1,79
675,0WF76SS,1,849,849,1,849
676,0WID5QE,51,"83, 83, 243, 83, 83, 83, 83, 83, 83, 83, 83, 83, 243, 83, 83, 83, 83, 83, 294, 83, 83, 231, 83, 201, 294, 201, 243, 83, 193, 391, 243, 83, 386, 84, 148, 237, 84, 189, 84, 386, 386, 846, 189, 189, 84, 846, 846, 237, 846, 84, 846","83, 243, 294, 231, 201, 193, 391, 386, 84, 148, 237, 189, 846",13,83
677,0WJVXV7,2,"161, 573","161, 573",2,"161,573"
678,0WKKJIH,2,"90, 43","90, 43",2,"90,43"
679,0WMEKRO,1,78,78,1,78
680,0WOO49H,1,85,85,1,85
681,0WP5TNA,1,221,221,1,221
682,0WPO2HG,1,191,191,1,191
683,0WPRRMJ,21,"115, 28, 78, 113, 113, 78, 79, 28, 28, 28, 28, 79, 28, 858, 856, 856, 856, 856, 858, 856, 79","115, 28, 78, 113, 79, 858, 856",7,28
684,0WQ8EY2,3,"459, 459, 459",459,1,459
685,0WQH4S0,2,"134, 577","134, 577",2,"134,577"
686,0WQJEBS,4,"105, 304, 304, 105","105, 304",2,"105,304"
687,0WRUOZ3,1,573,573,1,573
688,0WU0PF5,8,"78, 78, 78, 79, 28, 79, 79, 79","78, 79, 28",3,79
689,0WW0HXJ,2,"855, 547","855, 547",2,"855,547"
690,0WWBQ8X,1,113,113,1,113
691,0WXACWC,6,"288, 207, 207, 225, 110, 401","288, 207, 225, 110, 401",5,207
692,0WYC4JO,1,43,43,1,43
693,0WZYVWG,16,"83, 105, 148, 83, 83, 83, 83, 207, 207, 207, 207, 207, 207, 207, 84, 207","83, 105, 148, 207, 84",5,207
694,0X4202A,4,"289, 289, 289, 189","289, 189",2,289
695,0X5FVIH,4,"113, 28, 113, 113","113, 28",2,113
696,0X5LWPM,1,78,78,1,78
697,0X5XO0E,10,"203, 203, 203, 203, 203, 203, 20, 199, 113, 113","203, 20, 199, 113",4,203
698,0XB4601,1,300,300,1,300
699,0XBEAJO,4,"110, 259, 191, 79","110, 259, 191, 79",4,"110,259,191,79"
700,0XC5BCJ,2,"386, 386",386,1,386
701,0XCUORA,7,"265, 20, 192, 110, 192, 110, 188","265, 20, 192, 110, 188",5,"192,110"
702,0XHY5ZF,1,573,573,1,573
703,0XM0FZ7,2,"79, 79",79,1,79
704,0XO1QJO,1,459,459,1,459
705,0XSMHZ6,1,83,83,1,83
706,0XUQAYW,1,83,83,1,83
707,0Y0D2WQ,2,"79, 113","79, 113",2,"79,113"
708,0Y124B7,1,386,386,1,386
709,0Y2DS4S,5,"105, 85, 105, 85, 105","105, 85",2,105
710,0Y8WZE7,1,207,207,1,207
711,0Y8YMIE,8,"193, 193, 193, 193, 193, 193, 193, 193",193,1,193
712,0Y9GLNW,1,161,161,1,161
713,0YBUADB,1,195,195,1,195
714,0YC3UXU,4,"83, 85, 43, 356","83, 85, 43, 356",4,"83,85,43,356"
715,0YGGRQQ,7,"161, 79, 79, 4, 271, 856, 841","161, 79, 4, 271, 856, 841",6,79
716,0YI70H2,8,"105, 105, 84, 84, 154, 84, 90, 84","105, 84, 154, 90",4,84
717,0YJ0PGP,5,"105, 537, 537, 105, 105","105, 537",2,105
718,0YJ59H1,1,391,391,1,391
719,0YKMXKQ,38,"78, 78, 78, 78, 78, 78, 78, 78, 78, 78, 78, 78, 78, 78, 78, 78, 78, 78, 78, 78, 78, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79","78, 79",2,78
720,0YM1XT9,7,"582, 582, 582, 106, 157, 676, 578","582, 106, 157, 676, 578",5,582
721,0YM9PL8,33,"176, 110, 33, 92, 159, 92, 92, 159, 159, 92, 33, 110, 159, 578, 159, 79, 547, 176, 159, 310, 547, 310, 547, 159, 547, 310, 858, 310, 310, 159, 547, 33, 547","176, 110, 33, 92, 159, 578, 79, 547, 310, 858",10,159
722,0YMPZLT,21,"105, 90, 90, 105, 105, 105, 105, 105, 105, 105, 105, 105, 537, 105, 537, 105, 356, 846, 356, 356, 846","105, 90, 537, 356, 846",5,105
723,0YN18FY,1,55,55,1,55
724,0YN3YZK,1,856,856,1,856
725,0YQ08HD,1,679,679,1,679
726,0YQK39T,1,83,83,1,83
727,0YR1WX6,3,"81, 81, 84","81, 84",2,81
728,0YT4YUV,2,"191, 191",191,1,191
729,0YVZSKZ,1,83,83,1,83
730,0YW0U8N,1,300,300,1,300
731,0YZ7I9D,2,"195, 191","195, 191",2,"195,191"
732,0YZJQXT,1,191,191,1,191
733,0Z1ZNL0,12,"148, 148, 148, 419, 386, 148, 148, 148, 84, 84, 148, 148","148, 419, 386, 84",4,148
734,0Z52KAY,6,"82, 846, 846, 846, 207, 843","82, 846, 207, 843",4,846
735,0Z6FECG,21,"78, 78, 78, 78, 106, 106, 78, 78, 78, 106, 78, 106, 115, 79, 106, 106, 79, 106, 79, 79, 106","78, 106, 115, 79",4,"78,106"
736,0Z777PT,16,"78, 78, 78, 78, 78, 225, 79, 79, 79, 79, 115, 79, 79, 79, 115, 79","78, 225, 79, 115",4,79
